Start date,End date,Open Price,Close Price,Low Price,High Price,Open Volume,Close Volume,Low Volume,High Volume
1992-04-10,1992-04-24,57.250002,56.499998,55.0,60.874998,68516000,24570000,24570000,68516000
1992-04-27,1992-05-08,56.0,61.999997,53.000001,62.874997,35067200,49674800,30808400,65066400
1992-05-11,1992-05-22,61.999997,59.5,58.750003,63.249999,22724800,11617200,11617200,43302000
1992-05-26,1992-06-08,59.5,54.25,53.5,60.624999,23903600,26084800,23903600,75143600
1992-06-09,1992-06-22,54.25,44.250001,42.75,55.0,25320400,97484800,24127600,108430000
1992-06-23,1992-07-07,44.999999,44.250001,43.500001,49.500001,77887600,51772000,27591200,77887600
1992-07-08,1992-07-21,43.999999,45.749999,43.999999,49.0,48988800,32986800,31390800,105910000
1992-07-22,1992-08-04,45.250001,45.5,43.75,47.750001,40493600,29929200,599200,62692000
1992-08-05,1992-08-18,45.5,44.75,41.499999,45.5,34815200,28078400,22862000,64492400
1992-08-19,1992-09-01,44.625,46.5,43.249999,46.5,42635600,15072400,15072400,42635600
1992-09-02,1992-09-16,46.5,47.000001,46.5,50.0,47474000,44679600,15808800,57044400
1992-09-17,1992-09-30,47.25,45.125001,43.75,47.750001,43108800,25012400,22419600,43108800
1992-10-01,1992-10-14,44.75,46.000001,41.499999,46.25,30682400,23931600,14686000,66239600
1992-10-15,1992-10-28,45.749999,52.250001,45.250001,52.749999,18855200,49148400,18855200,112837200
1992-10-29,1992-11-11,52.250001,56.749997,51.5,58.249998,53474400,35106400,28187600,74513600
1992-11-12,1992-11-25,57.000003,56.499998,54.875001,59.5,26899600,29335600,16886800,76202000
1992-11-27,1992-12-10,56.499998,57.250002,55.625001,59.000002,11799200,35047600,11799200,49159600
1992-12-11,1992-12-24,57.250002,59.000002,54.499999,61.25,30046800,11491200,11491200,70042000
1992-12-28,1993-01-11,59.250001,64.124999,57.250002,64.374998,17612000,68432000,17612000,80234000
1993-01-12,1993-01-25,62.750001,59.999998,57.999999,65.249998,86539600,50568000,36736000,225657600
1993-01-26,1993-02-08,60.500003,56.499998,55.499999,61.999997,71405600,70268800,45584000,91904400
1993-02-09,1993-02-23,57.000003,54.25,51.5,57.374998,59665200,48518400,24690400,101934000
1993-02-24,1993-03-09,52.125001,56.749997,52.125001,57.500001,71640800,38707200,27904800,73721200
1993-03-10,1993-03-23,56.749997,52.749999,52.625,57.75,33124000,25634000,25320400,44055200
1993-03-24,1993-04-06,52.749999,48.750001,48.750001,54.750001,35767200,42092400,27050800,66012800
1993-04-07,1993-04-21,49.0,49.625001,46.749999,51.250001,40712000,51318400,23262400,171698800
1993-04-22,1993-05-05,49.249999,54.499999,48.499999,55.499999,39418400,63266000,16296000,63266000
1993-05-06,1993-05-19,54.499999,57.250002,53.000001,57.500001,17614800,43192800,17410400,90431600
1993-05-20,1993-06-03,57.250002,56.375002,55.374999,59.124998,72632000,39214000,30391200,72632000
1993-06-04,1993-06-17,55.750001,41.25,40.499999,56.249999,53421200,102359600,53421200,294604800
1993-06-18,1993-07-01,41.625001,37.999999,37.999999,42.125,77823200,54541200,45180800,88404400
1993-07-02,1993-07-16,38.250001,27.5,26.500001,39.000001,47908000,530149200,34742400,530149200
1993-07-19,1993-07-30,28.0,27.749999,25.5,28.75,201558000,53611600,22948800,201558000
1993-08-02,1993-08-13,28.249999,27.375001,25.999999,30.75,54076400,34703200,31480400,84543200
1993-08-16,1993-08-27,27.5,26.500001,26.25,29.75,25611600,46642400,22794800,47180000
1993-08-30,1993-09-13,26.500001,25.25,24.750001,27.0,68434800,63946400,31967600,70565600
1993-09-14,1993-09-27,24.249999,24.750001,23.5,25.5,69160000,28294000,19143600,69160000
1993-09-28,1993-10-11,24.750001,23.75,22.0,25.0,23637600,40286400,23637600,83997200
1993-10-12,1993-10-25,24.0,29.999999,23.5,31.5,76585600,54782000,34602400,238812000
1993-10-26,1993-11-08,29.75,30.75,29.0,33.000001,55619200,41748000,26493600,114766400
1993-11-09,1993-11-22,30.999999,32.5,29.75,35.0,42812000,37651600,19244400,75770800
1993-11-23,1993-12-07,32.5,32.25,30.999999,33.499999,46541600,15962800,10861200,46541600
1993-12-08,1993-12-21,32.000001,27.5,27.25,32.25,9898000,62781600,9898000,124314400
1993-12-22,1994-01-05,27.25,33.750001,26.500001,33.875001,45343200,153034000,26838000,153034000
1994-01-06,1994-01-19,33.750001,29.249999,28.75,34.0,91627200,70397600,36428000,132899200
1994-01-20,1994-02-02,29.500001,33.000001,29.500001,35.249999,67020800,36612800,33062400,245033600
1994-02-03,1994-02-16,33.000001,36.75,32.5,37.999999,34498800,30506000,30506000,181361600
1994-02-17,1994-03-03,37.250001,35.75,34.750001,38.250001,36288000,47118400,30956800,73536400
1994-03-04,1994-03-17,36.0,36.500001,35.75,38.5,56711200,39057200,35940800,110426400
1994-03-18,1994-03-31,36.75,33.25,31.5,36.75,55918800,52264800,42456400,85909600
1994-04-04,1994-04-15,32.25,30.250001,29.999999,34.25,42075600,47087600,19342400,58284800
1994-04-18,1994-05-02,30.5,30.999999,27.0,32.000001,57573600,30805600,23696400,174456800
1994-05-03,1994-05-16,30.999999,29.500001,29.249999,33.750001,33224800,33846400,23153200,91039200
1994-05-17,1994-05-31,29.75,29.249999,28.500001,32.5,45026800,64349600,18258800,68395600
1994-06-01,1994-06-14,28.500001,27.0625,25.5,28.625001,96440400,38589600,23226000,96440400
1994-06-15,1994-06-28,27.0,26.75,24.625,28.0,39869200,43556800,28464800,73214400
1994-06-29,1994-07-13,26.75,29.687499,25.375,30.250001,33891200,112565600,21462000,112565600
1994-07-14,1994-07-27,29.625,31.0625,26.375,32.000001,45166800,33446000,19107200,196644000
1994-07-28,1994-08-10,30.999999,34.625001,30.874999,34.875,61328400,63392000,19650400,138941600
1994-08-11,1994-08-24,34.25,34.875,33.875001,35.875,74522000,42896000,30018800,74522000
1994-08-25,1994-09-08,34.25,36.124999,34.25,37.375001,74698400,39709600,22856400,87959200
1994-09-09,1994-09-22,35.75,33.875001,33.624999,37.250001,39309200,36559600,22635200,91036400
1994-09-23,1994-10-06,33.875001,36.249999,32.5,38.125001,33219200,131728800,17925600,177450000
1994-10-07,1994-10-20,36.124999,41.0,35.500001,42.875,91098000,54535600,44013200,210576800
1994-10-21,1994-11-03,40.750001,41.499999,40.750001,43.75,80676400,27630400,27630400,88975600
1994-11-04,1994-11-17,41.499999,40.000001,39.875001,43.0,48011600,37609600,15568000,101584000
1994-11-18,1994-12-02,40.000001,36.562499,35.625001,40.499999,36758400,43064000,21056000,81953200
1994-12-05,1994-12-16,36.500001,37.250001,34.750001,38.375,45068800,44945600,29800400,77856800
1994-12-19,1995-01-03,37.250001,38.375,37.250001,39.875001,83204800,25967200,18272800,83204800
1995-01-04,1995-01-17,38.625,44.999999,38.625,48.062499,39670400,82527200,18410000,269155600
1995-01-18,1995-01-31,44.999999,40.375,39.000001,47.000001,31914400,53194400,31914400,250090400
1995-02-01,1995-02-14,40.750001,42.937501,39.5,44.5,39592000,41403600,39592000,118848800
1995-02-15,1995-03-01,43.249999,40.000001,37.999999,43.500001,46118800,56112000,30447200,142203600
1995-03-02,1995-03-15,40.125,35.0,34.499999,40.750001,67186000,182742000,33180000,182742000
1995-03-16,1995-03-29,35.249999,34.374999,33.875001,39.5,79184000,124219200,32029200,172449200
1995-03-30,1995-04-12,34.625001,39.000001,33.624999,39.624999,68353600,118678000,29450400,180706400
1995-04-13,1995-04-27,39.25,37.874999,35.625001,39.624999,43590400,34966400,34966400,166656000
1995-04-28,1995-05-11,37.999999,41.0,37.5,41.875,48829200,130905600,30002000,130905600
1995-05-12,1995-05-25,40.875001,43.375001,40.499999,44.375001,161988400,45715600,45715600,161988400
1995-05-26,1995-06-09,43.0,43.500001,41.0,44.375001,28638400,46656400,26423600,78817200
1995-06-12,1995-06-23,43.999999,48.750001,43.375001,50.124999,53029200,57990800,22302000,184632000
1995-06-26,1995-07-10,48.25,48.625001,45.375,49.875,38194800,74482800,9847600,96779200
1995-07-11,1995-07-24,47.750001,45.375,43.0,49.75,53673200,53656400,53656400,189470400
1995-07-25,1995-08-07,46.000001,43.375001,43.124999,47.499999,65881200,48440000,39631200,81295200
1995-08-08,1995-08-21,43.625,44.124999,41.875,45.5,58648800,67944800,41006000,92254400
1995-08-22,1995-09-05,44.375001,43.500001,42.500001,46.25,54261200,44993200,21966000,79265200
1995-09-06,1995-09-19,43.875,36.75,35.500001,45.5,50190000,122505600,43122800,302990800
1995-09-20,1995-10-03,37.250001,37.625,34.750001,38.5,80452400,72455600,62725600,112809200
1995-10-04,1995-10-17,36.625,36.625,33.624999,36.999999,66693200,44654400,40513200,100066400
1995-10-18,1995-10-31,36.999999,36.3125,34.125,39.562501,128100000,72304400,31466400,236224800
1995-11-01,1995-11-14,36.625,41.499999,35.500001,42.500001,48308400,101819200,38189200,184097200
1995-11-15,1995-11-29,42.0,39.25,37.874999,42.0,62034000,26317200,24701600,62034000
1995-11-30,1995-12-13,38.874999,38.375,36.75,40.125,43713600,171225600,27913200,171225600
1995-12-14,1995-12-28,38.874999,32.000001,31.625,39.375,83375600,62498800,34876800,181720000
1995-12-29,1996-01-12,32.000001,33.875001,31.375,35.500001,76034000,100464000,30335200,189184800
1996-01-15,1996-01-26,33.750001,30.625,28.625001,34.750001,90770400,183937600,59102400,247072000
1996-01-29,1996-02-09,29.0,27.749999,26.8593,29.999999,83148800,51422000,51422000,155710800
1996-02-12,1996-02-26,28.125,29.500001,27.375001,30.250001,48568800,29570800,29570800,94228400
1996-02-27,1996-03-11,29.875,25.875,25.0,29.875,37290400,31752000,24763200,65016000
1996-03-12,1996-03-25,25.999999,24.0,24.0,26.500001,24038000,41092800,23340800,41092800
1996-03-26,1996-04-09,24.0,25.999999,23.000001,26.500001,40199600,58769200,18060000,107324000
1996-04-10,1996-04-23,26.125,24.750001,24.249999,26.500001,43691200,42487200,20358800,54311600
1996-04-24,1996-05-07,24.625,26.874999,23.5,27.375001,32085200,88384800,27115200,88384800
1996-05-08,1996-05-21,27.25,27.125,25.625001,28.875,46698400,28596400,21128800,73091200
1996-05-22,1996-06-05,27.375001,25.124999,23.875001,27.375001,50470000,127526000,25463200,190559600
1996-06-06,1996-06-19,25.0,23.125,22.625,25.25,90524000,33616800,26591600,90524000
1996-06-20,1996-07-03,23.374999,19.375,19.375,23.374999,36772400,72153200,22251600,101082800
1996-07-05,1996-07-18,19.375,20.875,16.000001,21.75,26538400,224263200,26538400,224263200
1996-07-19,1996-08-01,20.875,21.250001,19.874999,22.75,66494400,27540800,23195200,66494400
1996-08-02,1996-08-15,21.624999,22.25,20.749999,23.625,31987200,26905200,17964800,62115200
1996-08-16,1996-08-29,22.625,24.5,22.125001,25.0,35439600,26731600,21921200,72326800
1996-08-30,1996-09-13,24.750001,21.0,20.25,24.750001,26432000,41652800,17074400,69896400
1996-09-16,1996-09-27,21.5,22.3125,21.375,24.125,61163200,20392400,11440800,88340000
1996-09-30,1996-10-11,22.125001,24.249999,22.0,24.750001,21361200,30172800,21302400,134811600
1996-10-14,1996-10-25,24.5,24.5,24.249999,27.749999,67421200,19390000,19390000,256656400
1996-10-28,1996-11-08,25.124999,26.25,22.25,26.25,29999200,47177200,22817200,94528000
1996-11-11,1996-11-22,26.375,25.25,24.375,26.375,23133600,25995200,12132400,38208800
1996-11-25,1996-12-09,25.375,25.0,23.875001,25.5,19737200,39662000,10572800,68882800
1996-12-10,1996-12-23,24.875,23.25,21.375,25.0,46071200,83076000,21750400,136609200
1996-12-24,1997-01-08,23.25,17.625,17.249999,23.75,14403200,275032800,14403200,470708000
1997-01-09,1997-01-22,17.750001,17.1875,16.625,18.5,111664000,51405200,51405200,167826400
1997-01-23,1997-02-05,17.249999,15.25,15.125001,17.375,43086400,98621600,34983200,178161200
1997-02-06,1997-02-20,15.25,17.0,15.25,17.875,99876000,31236800,31236800,99876000
1997-02-21,1997-03-06,16.875001,16.625,16.000001,17.375,52771600,29072400,24040800,52771600
1997-03-07,1997-03-20,16.75,17.249999,15.875,17.5,17654000,79259600,17654000,79259600
1997-03-21,1997-04-04,17.5,19.25,16.0781,19.625,34115200,118812400,17805200,284726400
1997-04-07,1997-04-18,19.75,18.375,18.0,19.874999,63814800,35361200,19891200,63814800
1997-04-21,1997-05-02,18.625001,17.0,16.75,18.625001,22288000,25496800,11692800,64408400
1997-05-05,1997-05-16,17.0,17.249999,16.374999,18.0,24623200,23324000,20734000,49254800
1997-05-19,1997-06-02,17.5,16.9375,16.374999,17.625,13064800,10396400,10396400,44332400
1997-06-03,1997-06-16,16.75,15.499999,15.375,17.125,16310000,33502000,13218800,34762000
1997-06-17,1997-06-30,15.562501,14.250001,14.0,16.5,35562800,42795200,24886400,95496800
1997-07-01,1997-07-15,13.9375,15.937499,12.75,16.000001,112669200,104588400,23923200,183736000
1997-07-16,1997-07-29,15.8125,16.5,15.625,18.124999,111563200,17810800,17810800,186566800
1997-07-30,1997-08-12,16.9375,22.062499,16.75,29.562499,93576000,262099600,61782000,1047620000
1997-08-13,1997-08-26,22.25,22.25,20.4375,25.124999,300356000,56551600,34658400,300356000
1997-08-27,1997-09-10,22.375,22.937499,21.250001,23.25,47658800,68516000,23917600,71033200
1997-09-11,1997-09-24,22.875,21.5,21.375,23.0625,52469200,55608000,21691600,55608000
1997-09-25,1997-10-08,21.3125,21.5,21.0,22.3125,55846000,27210400,23324000,55846000
1997-10-09,1997-10-22,21.250001,18.562499,18.5,24.750001,46832800,37794400,37794400,202717200
1997-10-23,1997-11-05,18.0,18.375,15.875,18.625001,46695600,96779200,31502800,97059200
1997-11-06,1997-11-19,18.875,18.25,17.5,21.5,154271600,19896800,19896800,349560400
1997-11-20,1997-12-04,18.187501,15.625,15.625,18.6875,32043200,49910000,10329200,99204000
1997-12-05,1997-12-18,15.562501,13.8125,13.75,16.000001,55367200,50512000,33395600,66323600
1997-12-19,1998-01-05,13.5625,15.875,12.75,16.5625,47653200,162968400,24458000,179527600
1998-01-06,1998-01-20,15.937499,19.062501,14.75,20.0,453118400,60390400,60390400,453118400
1998-01-21,1998-02-03,18.75,18.3125,17.375,19.75,47552400,100654400,28058800,159185600
1998-02-04,1998-02-18,18.0625,20.5625,18.0,20.749999,42548800,123648000,42548800,123667600
1998-02-19,1998-03-04,20.875,24.4375,19.8125,24.750001,99915200,204456000,81354000,204456000
1998-03-05,1998-03-18,23.25,26.937501,22.499999,27.25,168781200,69249600,69249600,303584400
1998-03-19,1998-04-01,26.874999,27.5,24.625,28.0,40014800,46720800,40014800,168982800
1998-04-02,1998-04-16,27.312499,28.625001,24.687499,29.625,48577200,459488400,42576800,459488400
1998-04-17,1998-04-30,28.5625,27.375001,26.25,29.500001,148041600,44987600,44987600,148041600
1998-05-01,1998-05-14,27.5,30.0625,26.874999,31.625,46018000,40670000,40670000,224252000
1998-05-15,1998-05-29,30.0625,26.625,25.625001,30.375001,68146400,54180000,32748800,92548400
1998-06-01,1998-06-12,26.500001,28.125,25.625001,29.0,79923200,55963600,30830800,79923200
1998-06-15,1998-06-26,27.25,28.187501,26.75,28.812499,34165600,27778800,27778800,68448800
1998-06-29,1998-07-13,28.249999,33.937499,28.062501,34.125,41546400,178847200,32765600,233203600
1998-07-14,1998-07-27,33.937499,34.4375,33.125,38.125001,137132800,53558400,53558400,640337600
1998-07-28,1998-08-10,34.062499,37.9375,33.000001,38.0625,56344400,122150000,45777200,122150000
1998-08-11,1998-08-24,37.75,41.187501,37.375001,43.75,439868800,152544000,97694800,439868800
1998-08-25,1998-09-08,42.374999,38.250001,30.625,42.374999,123891600,100699200,94318000,278560800
1998-09-09,1998-09-22,38.0625,36.999999,35.3125,39.624999,88673200,64484000,61768000,131720400
1998-09-23,1998-10-06,37.250001,32.562501,31.5,40.187499,71979600,99965600,41795600,137970000
1998-10-07,1998-10-20,32.375,36.062501,28.500001,41.312501,118339200,95522000,95522000,570004400
1998-10-21,1998-11-03,36.75,37.812501,35.062501,38.9375,107654400,92612800,63442400,134548400
1998-11-04,1998-11-17,38.562501,34.812499,32.749999,39.375,156970800,52682000,52682000,237126400
1998-11-18,1998-12-02,35.187501,36.0,31.625,37.1875,82415200,240620800,38276000,240620800
1998-12-03,1998-12-16,36.3125,32.8125,31.625,36.500001,156511600,93587200,66178000,180342400
1998-12-17,1998-12-31,32.9375,40.937499,32.749999,41.499999,82653200,67922400,49996800,308758800
1999-01-04,1999-01-15,42.125,41.312501,40.000001,47.312501,238221200,251501600,140243600,430964800
1999-01-19,1999-02-01,41.937499,40.937499,37.0625,42.3125,133722400,69728400,60678800,194530000
1999-02-02,1999-02-16,40.375,38.312499,35.500001,40.750001,76790000,75056800,75056800,194300400
1999-02-17,1999-03-02,38.125001,34.625001,33.624999,39.562501,74015200,170763600,53188800,170763600
1999-03-03,1999-03-16,34.750001,35.500001,32.000001,35.5625,73337600,99957200,67849600,137667600
1999-03-17,1999-03-30,35.937501,35.875,32.5,36.375001,91579600,138630800,56770000,148402800
1999-03-31,1999-04-14,36.375001,35.5312,34.499999,38.312499,105588000,170256800,65514400,170256800
1999-04-15,1999-04-28,35.374999,44.0625,33.499999,45.8125,433619200,238747600,87850000,526512000
1999-04-29,1999-05-12,43.249999,46.5,41.7812,50.0,197327200,98781200,98249200,368082400
1999-05-13,1999-05-26,46.437501,44.0625,40.937499,46.8125,73880800,109387600,52690400,115796800
1999-05-27,1999-06-10,43.1875,48.125,42.687499,49.0,84190400,79262400,50282400,130264400
1999-06-11,1999-06-24,48.125,42.3125,42.249999,48.499999,46261600,108340400,32597600,132874000
1999-06-25,1999-07-09,42.500001,55.625001,42.062501,55.625001,73533600,152174400,30920400,406260400
1999-07-12,1999-07-23,55.499999,53.312499,51.124999,56.625001,75978000,57262800,57262800,422951200
1999-07-26,1999-08-06,52.874999,54.125,50.875,57.999999,87796800,108889200,68868800,108889200
1999-08-09,1999-08-20,54.3437,59.187503,53.624999,61.999997,58321200,81986800,58321200,212584400
1999-08-23,1999-09-03,59.374997,73.5,59.312499,75.25,88891600,408816800,73791200,408816800
1999-09-07,1999-09-20,73.749999,79.062497,73.5,80.124998,246198400,114167200,63000000,246198400
1999-09-21,1999-10-04,73.187503,64.562499,57.437503,73.250001,839389600,114839200,114839200,839389600
1999-10-05,1999-10-18,65.625,73.250001,63.499998,75.812503,203551600,194101600,65780400,474700800
1999-10-19,1999-11-01,71.624997,77.625001,68.437501,81.062503,255645600,69644400,69644400,270351200
1999-11-02,1999-11-15,78.000003,89.437501,77.312497,97.7343,99808800,64976800,64976800,237731200
1999-11-16,1999-11-30,89.999997,97.874997,88.062503,103.749998,58464000,210795200,33017600,210795200
1999-12-01,1999-12-14,101.000002,94.875002,94.749999,118.000004,154641200,108967600,103087600,213799600
1999-12-15,1999-12-29,93.249998,100.687498,91.062498,104.5625,155744400,71125600,42098000,155744400
1999-12-30,2000-01-12,102.187499,87.187503,86.499997,112.499998,51786000,244017200,40952800,244017200
2000-01-13,2000-01-27,94.484299,110.000001,92.500001,121.500004,258171200,85036000,85036000,457783200
2000-01-28,2000-02-10,108.187503,113.499994,94.5,117.125004,105837200,75745600,74841200,175420000
2000-02-11,2000-02-25,113.625004,110.375003,106.687502,119.937498,53062800,62286000,53062800,121436000
2000-02-28,2000-03-10,110.124997,125.749994,108.374997,132.062502,82082000,62151600,52640000,269250800
2000-03-13,2000-03-24,122.124998,138.6875,114.000006,150.375004,75989200,111728400,51122400,141999200
2000-03-27,2000-04-07,137.625006,131.749998,116.750002,144.750002,69795600,60608800,50741600,165082400
2000-04-10,2000-04-24,131.6875,120.499994,104.874997,132.749994,53065600,110905200,53065600,235284000
2000-04-25,2000-05-08,122.124998,110.124997,110.000001,128.749996,97910400,46225200,46225200,122449600
2000-05-09,2000-05-22,110.312498,89.937499,85.999999,111.250003,81785200,188876800,76728400,188876800
2000-05-23,2000-06-06,90.500002,92.875003,80.374997,99.75,129396400,131370400,45287200,225960000
2000-06-07,2000-06-20,93.625,101.250001,88.187499,103.937499,84254800,125347600,59631600,125347600
2000-06-21,2000-07-05,50.500001,51.625,50.3125,57.624997,122500000,66304000,17707200,122500000
2000-07-06,2000-07-19,52.5,52.687501,49.625001,60.624999,77386400,114468200,47569200,114468200
2000-07-20,2000-08-02,55.0,47.25,46.875001,57.062501,116393200,40588800,34321000,116393200
2000-08-03,2000-08-16,45.562501,48.499999,44.250001,51.250001,84974400,35918400,28550200,94910200
2000-08-17,2000-08-30,48.374999,59.5,48.312501,59.999998,67725000,71348200,33616800,89751200
2000-08-31,2000-09-14,58.968699,56.859299,56.749997,64.124999,104899200,106638000,46845400,106638000
2000-09-15,2000-09-28,57.75,53.5,48.125,61.437501,98628600,244896400,56847000,244896400
2000-09-29,2000-10-12,28.187501,20.0,19.125,29.0,1855410200,297766000,149391200,1855410200
2000-10-13,2000-10-26,20.25,18.5,17.5,23.25,311938200,180462800,137823000,376681200
2000-10-27,2000-11-09,18.875,20.1875,17.875,23.000001,186125800,119208600,75490800,221470200
2000-11-10,2000-11-24,19.3593,19.3125,18.25,20.5,105562800,40233200,40233200,111545000
2000-11-27,2000-12-08,19.874999,15.062499,14.0,19.937501,64698200,108906000,64698200,343616000
2000-12-11,2000-12-22,15.1875,15.0,13.625,16.000001,83127800,79513000,65829400,141332800
2000-12-26,2001-01-09,14.875,17.1875,14.187499,18.5,54203800,147232400,54203800,204268400
2001-01-10,2001-01-24,16.6875,20.5,16.0625,20.9375,145195400,179272800,76529600,306752600
2001-01-25,2001-02-07,20.5625,20.749999,19.062501,22.499999,122427200,98471800,71528800,213882200
2001-02-08,2001-02-22,20.5625,18.8125,18.0,21.0625,151032000,107990400,59267600,151032000
2001-02-23,2001-03-08,18.625001,20.812501,17.1875,22.062499,73466400,51214800,51214800,182950600
2001-03-09,2001-03-22,20.625,21.624999,18.124999,21.75,74783800,180825400,74783800,180825400
2001-03-23,2001-04-05,22.062499,20.87,18.75,23.75,236222000,111690600,85227800,236222000
2001-04-06,2001-04-20,20.8,25.040001,19.6,25.75,81222400,173350800,66645600,468417600
2001-04-23,2001-05-04,24.34,25.75,23.510001,27.12,135381400,70263200,70263200,199924200
2001-05-07,2001-05-18,25.620001,23.529999,22.75,25.76,69137600,39762800,39762800,83029800
2001-05-21,2001-06-04,23.63,20.660001,19.299999,24.13,115249400,70480200,39685800,194269600
2001-06-05,2001-06-18,20.8,20.33,19.350001,21.73,117948600,86478000,55794200,127871800
2001-06-19,2001-07-02,20.85,23.9,19.98,25.1,80271800,57512000,57512000,128847600
2001-07-03,2001-07-17,23.510001,25.1,20.84,25.22,28135800,161957600,28135800,161957600
2001-07-18,2001-07-31,21.779999,18.789999,17.85,22.780001,284253200,58756600,58756600,284253200
2001-08-01,2001-08-14,19.01,18.73,18.54,19.9,76034000,57237600,24913000,76034000
2001-08-15,2001-08-28,18.76,18.400001,17.58,19.299999,72319800,42933800,42933800,72583000
2001-08-29,2001-09-18,18.44,16.28,15.73,19.079999,59992800,81775400,54226200,114501800
2001-09-19,2001-10-02,16.5,15.050001,14.680001,17.099999,93329600,58970800,52052000,142629200
2001-10-03,2001-10-16,14.95,18.01,14.830001,18.38,170760800,50737400,43506400,170760800
2001-10-17,2001-10-30,18.339999,17.600001,16.959999,19.420001,71384600,69190800,41697600,171245200
2001-10-31,2001-11-13,17.73,19.369999,17.249999,20.13,68437600,56168000,33573400,95747400
2001-11-14,2001-11-28,19.589999,20.529999,18.400001,21.549999,55287400,62652800,15001000,115172400
2001-11-29,2001-12-12,20.599999,21.49,20.19,24.029999,50691200,48115200,42502600,142144800
2001-12-13,2001-12-27,21.49,22.069999,20.089999,22.3,49460600,47877200,12657400,72489200
2001-12-28,2002-01-11,21.970001,21.049999,20.25,24.0,74781000,87200400,34445600,153001800
2002-01-14,2002-01-28,21.01,23.27,20.5,23.55,103999000,46611600,46478600,165144000
2002-01-29,2002-02-11,23.220001,24.979999,22.850001,25.98,60081000,99650600,60081000,149394000
2002-02-12,2002-02-26,24.66,23.669999,21.45,25.24,56070000,65032800,56070000,111687800
2002-02-27,2002-03-12,23.940001,24.72,20.94,25.14,257539800,63513800,56551600,257539800
2002-03-13,2002-03-26,24.37,23.46,23.000001,25.3,50191400,64460200,50191400,154088200
2002-03-27,2002-04-10,23.35,24.66,23.26,25.190001,31925600,56245000,27113800,84624400
2002-04-11,2002-04-24,25.03,23.77,23.68,26.17,101813600,35112000,35112000,153644400
2002-04-25,2002-05-08,23.56,24.37,22.139999,24.52,48550600,109170600,48550600,109170600
2002-05-09,2002-05-22,24.249999,24.319999,22.939999,25.98,56154000,72718800,56154000,131626600
2002-05-23,2002-06-06,24.450001,22.16,22.04,25.24,92349600,64999200,37429000,92349600
2002-06-07,2002-06-20,21.760001,17.109999,16.85,21.94,153094200,99159200,69393800,427366800
2002-06-21,2002-07-05,16.97,18.74,15.98,18.75,111294400,40412400,40412400,139738200
2002-07-08,2002-07-19,18.52,14.96,14.53,18.789999,52801000,96301800,51720200,303871400
2002-07-22,2002-08-02,14.75,14.45,13.8,15.51,107724400,44765000,44765000,119838600
2002-08-05,2002-08-16,14.51,15.81,13.97,16.1,51006200,61306000,44941400,99771000
2002-08-19,2002-08-30,15.780001,14.75,14.51,16.25,54139400,48379800,40811400,65557800
2002-09-03,2002-09-16,14.49,14.5,14.049999,14.779999,69234200,71660400,39561200,105165200
2002-09-17,2002-09-30,14.57,14.5,14.14,15.190001,106999200,59424400,51486400,106999200
2002-10-01,2002-10-14,14.59,14.769999,13.36,14.980001,85605800,48601000,47706400,113411200
2002-10-15,2002-10-28,15.22,15.61,13.9,15.95,101379600,87325000,43687000,117324200
2002-10-29,2002-11-11,15.569999,15.16,14.96,17.380001,64794800,38243800,38243800,94204600
2002-11-12,2002-11-25,15.32,15.97,15.01,16.440001,55948200,49856800,35428400,104620600
2002-11-26,2002-12-10,15.850001,15.279999,14.5,16.1,60065600,77152600,35858200,99685600
2002-12-11,2002-12-24,15.3,14.36,13.78,15.55,63375200,9835000,9835000,86879800
2002-12-26,2003-01-09,14.42,14.680001,13.84,15.38,21355600,53813200,20008800,97633200
2003-01-10,2003-01-24,14.58,13.8,13.56,14.900001,43775200,76367200,43775200,139767600
2003-01-27,2003-02-07,13.68,14.15,13.65,15.1,97851600,67425400,44787400,101764600
2003-02-10,2003-02-24,14.259999,14.74,13.8,15.3,41972000,45063200,39361000,72724400
2003-02-25,2003-03-10,14.680001,14.37,14.3,15.16,47160400,33643400,24964800,54273800
2003-03-11,2003-03-24,14.36,14.37,14.06,15.15,40297600,40275200,35329000,99978200
2003-03-25,2003-04-07,14.409999,14.49,14.039999,14.95,41924400,49215600,30598400,64164800
2003-04-08,2003-04-22,14.51,13.51,12.72,14.65,32233600,75142200,26775000,348177200
2003-04-23,2003-05-06,13.53,17.5,13.0,17.900001,52420200,378623000,51329600,388927000
2003-05-07,2003-05-20,17.329999,17.79,17.109999,19.01,263594800,104055000,71248800,263594800
2003-05-21,2003-06-04,17.79,17.600001,17.020001,18.9,76252400,67800600,44615200,104647200
2003-06-05,2003-06-18,17.450001,19.12,16.63,19.48,51374400,113745800,44161600,113745800
2003-06-19,2003-07-02,19.359999,19.27,18.480001,19.69,95382000,81324600,40426400,128595600
2003-07-03,2003-07-17,18.999999,20.899999,18.98,20.950001,34442800,187803000,34214600,187803000
2003-07-18,2003-07-31,20.899999,21.08,20.169999,21.57,74709600,75366200,35758800,75366200
2003-08-01,2003-08-14,21.0,19.97,19.420001,21.5,37401000,48195000,34307000,71024800
2003-08-15,2003-08-28,20.019999,22.190001,19.659999,22.22,31466400,79906400,31466400,79906400
2003-08-29,2003-09-12,22.200001,23.1,22.050001,23.32,65788800,44997400,41811000,67207000
2003-09-15,2003-09-26,22.81,20.69,20.150001,23.05,56711200,86812600,33112800,143595200
